住所,法人名,更新日時,法人番号,法人種別,法人名(カナ),Twitter,Facebook,Instagram,創業年,紹介文,アイコン,事業概要,代表者名,取扱商品,営業品目,従業員数,採用予定,特許情報,背景画像,表彰情報,電話番号,代表の写真,取引先業種,設備と技術,設立年月日,企業規模詳細,キャッチコピー,企業紹介画像①,企業紹介画像②,企業紹介画像③,届出・認定情報,セールスポイント,企業ホームページ,店舗・事業所情報,主な商品・サービス,他社との連携を考える事業,特許,紹介の画像
大阪府堺市堺区熊野町東１丁２番２２号,株式会社松倉茶舖,2019-02-11T15:00:00.000Z,5120101006623,301,マツクラチャホ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区神明町東２丁４番２号,株式会社松島鉃工所,2019-04-16T15:00:00.000Z,5120101006631,301,マツシマテッコウショ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区大庭寺５９１番地,株式会社松原工務店,2018-09-05T15:00:00.000Z,5120101006648,301,マツバラコウムテン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区三木閉１５３番地の２,本田板金株式会社,2015-11-19T15:00:00.000Z,5120101006680,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区材木町東３丁１番２５号,株式会社堀井商店,2022-10-07T09:46:48.865+00:00,5120101006689,,ホリイショウテン,,,,,,,,,,D,,,,,,,,,,,,,,,,,,http://www.khorii.co.jp,[],,,,
大阪府堺市堺区神保通１番９号,株式会社堀製作所,2021-11-22T13:04:38.872+00:00,5120101006697,,ホリセイサクショ,,,,,,,マシニングセンター、NC旋盤により、医療機器部品を中心に各種産業機械の金属部品の製作、及び缶の金型の製作を行っております。材料調達から各種加工、熱処理、表面処理まで一貫生産に対応しております。,堀　大三,鉄（SS材、SC材、ダイス鋼、ハイス等）、アルミ、ステンレス、真鍮等による金属部品,,10人,,,,,072-221-4137,,医療機器メーカー、油圧機器メーカー、各種産業機械メーカー、製罐メーカー,金属機械加工、溶接、5軸マシニングセンター、立型マシニングセンター、NC複合旋盤、NC旋盤、フライス、汎用旋盤、溶接機、CADCAMソフトウェア、三次元測定器,,,,,,,,弊社は昭和41年に創業して以来、医療機器、油圧機器、消防車、各種産業機械の金属部品の製作、及び缶の金型の製作を行っております。マシニング、NC旋盤を駆使し、得意先からの多種多様な要望に対応しており、お客様から品質、価格、納期で満足して頂いております。,http://www.hori-ss.co.jp,,医療機器部品、油圧機器部品、各種産業機器部品、缶の金型,,,
大阪府堺市中区辻之１４８４番地１,株式会社古澤商会,2015-11-19T15:00:00.000Z,5120101006714,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区長曽根町４８８番地１先野ビル２Ｆ２０２号,プラント設計日東工業株式会社,2015-11-19T15:00:00.000Z,5120101006722,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中瓦町１丁２番１号トータルビル５０１号,株式会社プランニングコンサルタント,2022-06-13T03:02:53.104+00:00,5120101006730,,カ）プランニングコンサルタント,,,,1993,「ものづくり、商いづくり、まちづくり」をテーマに、リサーチ、プランニング、コンサルティングを行っている。,,"・エリアマネジメント、まちづくり会社の経営、中心市街地の活性化、不動産活用まちづくり、景観にぎわいづくり
・商店,商店街,小売市場の活性化、SCの開発、商業団体の活性化
・直営店開設、自社ブランドの開発、他社とのコラボ、経営計画・経営管理、工業団体の活性化",大橋賢也,"商業、ものづくり、まちづくりに関する調査・計画化・事業化支援
産業政策、都市政策、地域経営に関する調査・研究
地域商業の活性化に関する指導、支援
各種新規事業の展開・既存事業の再構築に関する調査研究・指導支援
研修会セミナー講師、ファシリテーター、モデレーター、原稿執筆他",959,4（客員、非常勤含む）,未定,,,,072-282-0002,https://img.sakacil.com/data/20220613/9460d5b6-685a-427e-9c60-4dd1cd94c6a6.jpg,行政、民間(商店街他）,,1993-05-31,男性3人、女性１人,「ものづくり、商いづくり、まちづくり」,,,,,理論と実践、現場の強さに定評がある,http://www.placon.net,[],商業、ものづくり、まちづくりに関する調査・計画化・事業化支援、地域商業の活性化に関する指導、支援,,,
大阪府堺市西区津久野町２丁２６番８号,丸十商事株式会社,2015-11-19T15:00:00.000Z,5120101006739,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区日置荘北町３丁１５番３８号,丸高実業株式会社,2015-11-19T15:00:00.000Z,5120101006747,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区福田７８６番地の１,株式会社丸中野工務店,2024-01-10T16:14:34.556+09:00,5120101006755,,マルナカノコウムテン,,,,,,,"リフォーム業
",今田　浩一,,D,,,,,,072-235-3363,,,,,,,,,,,,,[],,,,
大阪府堺市堺区出島町３丁５番６号,丸宮船舶工業株式会社,2019-04-15T15:00:00.000Z,5120101006771,301,マルミヤセンパクコウギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区御陵通４番８号,マスミ建設株式会社,2015-11-19T15:00:00.000Z,5120101006788,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区戎之町東３丁１番３３号,株式会社マティック,2015-11-19T15:00:00.000Z,5120101006796,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区石津町３丁１４番１５号,株式会社マツバヤシ,2018-04-24T15:00:00.000Z,5120101006813,301,マツバヤシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区家原寺町１丁３番２４号,株式会社マントラ,2015-11-19T15:00:00.000Z,5120101006821,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺石津町中３丁１５番１９号,株式会社三浦屋,2015-11-19T15:00:00.000Z,5120101006838,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区長曽根町１２１４番地の１,三国産業株式会社,2015-11-19T15:00:00.000Z,5120101006862,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区大美野１０９番地の２１,水上産業株式会社,2015-11-19T15:00:00.000Z,5120101006879,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区中村町４１２番地４,株式会社松本鑿泉工業所,2018-10-23T15:00:00.000Z,5120101006895,301,マツモトサクセンコウギョウショ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳南町３丁１９２番地,株式会社ＴＳＫ,2020-04-09T15:00:00.000Z,5120101006929,301,ティーエスケイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区甲斐町東４丁１番２１号,丸善米穀株式会社,2018-10-10T15:00:00.000Z,5120101006937,301,マルヨシベイコク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区桜之町西１丁１番２７号,株式会社水野鍛錬所,2022-09-08T06:16:38.274+00:00,5120101006945,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,SDGsについて、現在取り組んでいることは、修学旅行や社会見学の受け入れも行っている。今後取り組みたいことは、堺の伝統産業である庖丁や刀を作ることで、地域に貢献していきたい。,,[],,,,
大阪府堺市中区見野山１１３番地４,株式会社ミツモト,2015-11-19T15:00:00.000Z,5120101006986,301,,,,,,,,,,,,,,意匠 1件（トロフィー）,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区毛穴町７７番地１,南大阪ハウス工業株式会社,2019-11-28T15:00:00.000Z,5120101007019,301,ミナミオオサカハウスコウギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥梅北町５丁３６３番地,南口精工株式会社,2024-04-15T16:49:29.513+09:00,5120101007035,,ミナミグチセイコウ,,,,1960,,,NC旋盤・研磨機等による軸受関連商品の製造・販売,南口　健一,軸受用ナット、 軸受用アダプター、 軸受用スリーブ、 ベアリング軸受,E,19人,,,,,072-252-2341,,,,,,,,,,,創業以来金属加工一筋で、 軸受関連製品の名門として各種機械メーカー様とお取引いただいております。 ,http://minamiguchi.co.jp,[],,,,
大阪府堺市西区鳳西町１丁８８番地の５,福島鋼板株式会社,2015-11-19T15:00:00.000Z,5120101007051,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区南花田町４２８番地２,フソー製缶株式会社,2015-11-19T15:00:00.000Z,5120101007084,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井清水町３９７７番地,円久株式会社,2024-03-28T17:54:52.617+09:00,5120101007101,,マルク,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市西区菱木３丁２４８０番地,マルミ倉庫株式会社,2018-04-26T15:00:00.000Z,5120101007118,301,マルミソウコ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北長尾町１丁５番２号,株式会社マルヤ質舗,2015-11-19T15:00:00.000Z,5120101007126,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳北町６丁３４９番地１４,株式会社宮本工務店,2024-06-25T13:18:52.999+09:00,5120101007134,,ミヤモトコウムテン,,https://www.facebook.com/MiyamotoArchiLab/,https://www.instagram.com/miyamotoarchilab/,1972,もし制限がないとしたら、どのような生活を送りたいですか？私たちは、お客様が本当に望む理想の生活を実現するために、最先端の技術と工夫を活かしてお手伝いします。例えば、耐震構造を用いて地震に強い家を設計し、高気密・高断熱の素材で一年中快適な温度を保ちます。自然の風や光を最大限に活用した設計で、エネルギー効率の高い住まいを提供します。地域のイベントやコミュニティ活動を通じて、豊かな暮らしを共に築きます。私たちは、長期的な安心と満足をお届けすることをお約束します。,https://img.sakacil.com/data/20240625/bbc996a6-f62e-4851-be54-b7a8f8d153d3.png,"大阪南方面を中心に、お客様の住まいに関する問題解決に取り組んでいます。
私たちは、最高の耐震性能と高気密・高断熱の技術を標準仕様としています。南向きの窓や風通しを考慮した設計で自然エネルギーを活用し、冬は暖かく夏は涼しい住環境を実現します。これにより、冷暖房費の大幅な削減が可能です。地震に強い構造で家族の安全を確保し、長期的な視点で最高の品質を追求します。<br><br>

後で変えられない部分や妥協することで生涯コストが上がる要素を防ぐ設計を行います。これは、お客様のことを本気で考え抜いた今できる最高の設計を常に心がけているからです。性能に妥協せず、将来的なメンテナンス費用を抑えることで、お客様に長期的な安心と満足を提供します。これが、私たちの使命です。<br><br>",宮本　聖司,"戸建住宅・集合住宅等の建築工事の請負・販売・アフターメンテナンス
リフォーム 住宅外構・造園・緑化工事の請負、オフィスビル内装工事
改修・原状回復工事、敷地調査、地盤改良工事、インテリア商品の販売等
",D,１０,予定有り,,,,072-265-3868,,注文住宅,VR技術を用いた何らかの後悔を未然に防ぐ住まいづくり,1992-04-01,男性７女性３,「心地よい暮らしを丁寧につくり、笑顔あふれる美しい景色へ」,https://img.sakacil.com/data/20240625/6c154eb2-31a3-48bc-8bd4-1dada06e725d.JPG,,,,家族が長く住み続けられるよう、最高グレードの耐震性、高気密、高断熱を追求しています。地震に強い構造や高品質な素材を使用し、安全で快適な住まいを提供します。経験豊富な職人が細部までこだわり、美しさと耐久性を兼ね備えた住まいを作ります。,https://miyamoto.jp,[],注文住宅の設計施工,地域を大切にしている工務店,,
大阪府堺市堺区竜神橋町１丁４番５号,株式会社三輪,2015-11-19T15:00:00.000Z,5120101007142,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区戎島町４丁２７番地１,明機産業株式会社,2021-11-22T15:37:56.389+00:00,5120101007159,,,,,,,,,NCベンダ、 タレパン、 レーザーによる薄板、 曲加工,木村　光弘,ステンレス鋼板、 アルミ板、 ボンデ鋼板、 切断、 タレパン、 レーザー、 折曲加工品,,7人,,WRの曲げ方法、 曲げ機械装置,,,072-221-2535,,金属装師金物、 建設内外装金属、 カンバン、 機械装置のカバー,アルミ、 ステンレス、 ボンデ鋼板の1㎜～3.2㎜迄、 6M・4M・3M・2.5Mベンダ、 4M・3Mシャーリング、 6M・4M・2Mローラ、 コーナーシャー、 セットプレス他,,,,,,,,R曲、 深曲加工などの難加工が得意です。 6ｍ迄の長尺加工にも対応いたします。 高精度、 短納期でがんばっています。 小量品、 小物からでも即納対応いたします。 ,www.meiki-sangyo.co.jp,,エリア配送しております。 ,,,
大阪府堺市東区大美野１２６番地の９,株式会社明治製作所,2015-11-19T15:00:00.000Z,5120101007167,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区陶器北１０６７番地,メイホウ金属株式会社,2021-11-22T15:39:19.511+00:00,5120101007175,,,,,,,,,少ロット多品種の単発プレス加工をメインにMC加工、 タッピング加工等金属加工全般,豊原　智明,,,11人,,,,,072-234-7701,,産業機械メーカー、 家電メーカー,45ｔ～110ｔプレス機×11台、 マシニングセンタ×3台、 アルミ切断機、 シャーリング、 タップ、 ボール盤,,,,,,,,アルミ押出材や各種金属板材を切断、 プレス、 切削、 二次加工、 組立、 検査梱包まで自社にて行います。 また各種表面処理や板金加工を得意とする取引先多数あります。 少ロットの完成品を低コストで生産できます。 ,,,,,,
大阪府堺市西区浜寺石津町東３丁６番６号,株式会社メディカルイズミ,2015-11-19T15:00:00.000Z,5120101007191,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区翁橋町１丁１番１号,ミナルコ株式会社,2021-12-10T05:54:28.332+00:00,5120101007209,,ミナルコ,,,,1917年,,,アトマイズ法（噴露法）によるアルミニウム粉の製造販売を行っております。 国内唯一の専業メーカーです。 ,柳生　宗一,アトマイズアルミニウム粉,E,30人,予定有り,,,,072-224-2101,,自動車部品メーカー、 石油化学触媒メーカー、ファインケミカルメーカー、 耐火物メーカー、 電子部品メーカー,アトマイズアルミ粉製造ライン　3基、 電気溶解炉　2基、 各種　粉体試験設備,2021-12-10,,日本唯一のアトマイズアルミ粉専業メーカーです。,,,,,アトマイズアルミ粉製品では国内シェア7割を誇ります。 ,www.minalco.co.jp,[],アルミニウム粉末（製造）,,,
大阪府堺市美原区太井３９１番地７,美原技研株式会社,2021-11-22T13:11:44.015+00:00,5120101007217,,ミハラギケン,,,,,,,工作機械部品、 加工治具、 測定治具、 測定部品、 試作部品の製作、 販売,松下　誠,研削機械部品、 測定子、 耐磨耗部品,,8人,,,,,072-361-0225,,家電メーカー、 機械メーカー、 ベアリングメーカー,マシニングセンタ×5、 NC旋盤×3、 汎用旋盤×1、 平面研削盤×2、 汎用ボール盤×2、 ワイヤ加工機×1、 三次元測定機×1、 円筒研削盤×1,,,,,,,,当社は鮮度の良い顧客対応に努め、 お客様の要望を的確に把握し、 精度の高い製品を提供いたします。 ,,,研削機械部品、 測定子、 耐磨耗部品、 治工具の設計、 製作,,,
大阪府堺市中区上之６３０番地８３,宮内自動車ガラス株式会社,2018-06-05T15:00:00.000Z,5120101007225,301,ミヤウチジドウシャガラス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区福田１３２３番地の５,株式会社モンテック,2022-10-11T07:05:56.425+00:00,5120101007266,,モンテック,,,,,,,,,,E,,,,,,,,,,,,,,,,,,http://montec-co.jp/index.html,[],,,,
